date,Belegte Betten,Freie Betten,Notfallreserve,COVID-19-Fälle,IdBundesland
2020-11-29T12:15:00+01:00,1681,571,1084,186,3
2020-11-28T12:15:00+01:00,1743,530,1070,183,3
2020-11-27T12:15:00+01:00,1779,529,1058,187,3
2020-11-26T12:15:00+01:00,1742,562,1062,194,3
2020-11-25T12:15:00+01:00,1723,572,1067,195,3
2020-11-24T12:15:00+01:00,1732,568,1070,193,3
2020-11-23T12:15:00+01:00,1645,644,1074,196,3
2020-11-22T12:15:00+01:00,1647,621,1087,196,3
2020-11-21T12:15:00+01:00,1700,582,1083,186,3
2020-11-20T12:15:00+01:00,1713,599,1085,199,3
2020-11-19T12:15:00+01:00,1705,602,1077,202,3
2020-11-18T12:15:00+01:00,1727,587,1078,209,3
2020-11-17T12:15:00+01:00,1730,618,1067,196,3
2020-11-16T12:15:00+01:00,1691,655,1069,195,3
2020-11-15T12:15:00+01:00,1697,623,1085,198,3
2020-11-14T12:15:00+01:00,1694,648,1068,200,3
2020-11-13T12:15:00+01:00,1720,633,1069,198,3
2020-11-12T12:15:00+01:00,1728,634,1074,191,3
2020-11-11T12:15:00+01:00,1711,657,1073,189,3
2020-11-10T12:15:00+01:00,1669,692,1065,178,3
2020-11-09T12:15:00+01:00,1652,804,988,175,3
2020-11-08T12:15:00+01:00,1669,767,999,170,3
2020-11-07T12:15:00+01:00,1742,704,995,163,3
2020-11-06T12:15:00+01:00,1720,738,986,155,3
2020-11-05T12:15:00+01:00,1693,799,997,142,3
2020-11-04T12:15:00+01:00,1706,807,1001,134,3
2020-11-03T12:15:00+01:00,1704,787,998,123,3
2020-11-02T12:15:00+01:00,1657,821,962,129,3
2020-11-01T12:15:00+01:00,1647,831,979,118,3
2020-10-31T12:15:00+01:00,1684,790,976,125,3
2020-10-30T12:15:00+01:00,1765,725,963,121,3
2020-10-29T12:15:00+01:00,1767,736,972,108,3
2020-10-28T12:15:00+01:00,1766,754,970,101,3
2020-10-27T12:15:00+01:00,1771,751,974,98,3
2020-10-26T12:15:00+01:00,1707,847,952,88,3
2020-10-25T12:15:00+01:00,1731,796,956,77,3
2020-10-24T12:15:00+02:00,1734,791,961,77,3
2020-10-23T12:15:00+02:00,1774,792,951,66,3
2020-10-22T12:15:00+02:00,1706,870,952,60,3
2020-10-21T12:15:00+02:00,1723,867,941,51,3
2020-10-20T12:15:00+02:00,1725,888,945,48,3
2020-10-19T12:15:00+02:00,1685,926,949,50,3
2020-10-18T12:15:00+02:00,1682,904,956,48,3
2020-10-17T12:15:00+02:00,1729,869,956,43,3
2020-10-16T12:15:00+02:00,1740,872,960,44,3
2020-10-15T12:15:00+02:00,1762,845,965,44,3
2020-10-14T12:15:00+02:00,1739,865,960,36,3
2020-10-13T12:15:00+02:00,1746,856,961,40,3
2020-10-12T12:15:00+02:00,1682,911,961,37,3
2020-10-11T12:15:00+02:00,1710,912,973,34,3
2020-10-10T12:15:00+02:00,1737,880,976,35,3
2020-10-09T12:15:00+02:00,1784,821,979,36,3
2020-10-08T12:15:00+02:00,1785,825,984,31,3
2020-10-07T12:15:00+02:00,1817,827,979,31,3
2020-10-06T12:15:00+02:00,1769,870,984,28,3
2020-10-05T12:15:00+02:00,1706,930,983,37,3
2020-10-04T12:15:00+02:00,1737,895,981,33,3
2020-10-03T12:15:00+02:00,1762,880,988,30,3
2020-10-02T12:15:00+02:00,1791,852,991,25,3
2020-10-01T12:15:00+02:00,1801,853,993,25,3
2020-09-30T12:15:00+02:00,1815,846,1017,29,3
2020-09-29T12:15:00+02:00,1788,884,1013,30,3
2020-09-28T12:15:00+02:00,1716,955,1006,30,3
2020-09-27T12:15:00+02:00,1714,895,1056,25,3
2020-09-26T12:15:00+02:00,1809,810,1062,25,3
2020-09-25T12:15:00+02:00,1812,813,1082,22,3
2020-09-24T12:15:00+02:00,1782,845,1067,21,3
2020-09-23T12:15:00+02:00,1811,826,1066,19,3
2020-09-22T12:15:00+02:00,1823,811,1066,18,3
2020-09-21T12:15:00+02:00,1760,866,1068,18,3
2020-09-20T12:15:00+02:00,1738,874,1081,20,3
2020-09-19T12:15:00+02:00,1791,831,1076,20,3
2020-09-18T12:15:00+02:00,1828,810,1070,15,3
2020-09-17T12:15:00+02:00,1854,797,1066,17,3
2020-09-16T12:15:00+02:00,1873,783,1064,15,3
2020-09-15T12:15:00+02:00,1820,823,1066,11,3
2020-09-14T12:15:00+02:00,1757,880,1067,14,3
2020-09-13T12:15:00+02:00,1757,865,1082,16,3
2020-09-12T12:15:00+02:00,1839,799,1087,18,3
2020-09-11T12:15:00+02:00,1889,773,1073,15,3
2020-09-10T12:15:00+02:00,1858,802,1082,15,3
2020-09-09T12:15:00+02:00,1823,828,1075,13,3
2020-09-08T12:15:00+02:00,1813,844,1075,18,3
2020-09-07T12:15:00+02:00,1765,892,1070,21,3
2020-09-06T12:15:00+02:00,1731,897,1075,20,3
2020-09-05T12:15:00+02:00,1792,839,1077,16,3
2020-09-04T12:15:00+02:00,1784,873,1069,16,3
2020-09-03T12:15:00+02:00,1811,861,1077,12,3
2020-09-02T12:15:00+02:00,1814,853,1080,17,3
2020-09-01T12:15:00+02:00,1820,846,1078,20,3
2020-08-31T12:15:00+02:00,1747,908,1069,21,3
2020-08-30T12:15:00+02:00,1711,915,1084,19,3
2020-08-29T12:15:00+02:00,1782,854,1085,17,3
2020-08-28T12:15:00+02:00,1824,826,1069,10,3
2020-08-27T12:15:00+02:00,1814,858,1069,13,3
2020-08-26T12:15:00+02:00,1832,838,1067,12,3
2020-08-25T12:15:00+02:00,1833,832,1071,14,3
2020-08-24T12:15:00+02:00,1743,898,1186,15,3
2020-08-23T12:15:00+02:00,1787,845,1205,15,3
2020-08-22T12:15:00+02:00,1813,826,1186,16,3
2020-08-21T12:15:00+02:00,1828,826,1253,20,3
2020-08-20T12:15:00+02:00,1841,826,1249,13,3
2020-08-19T12:15:00+02:00,1860,804,1258,15,3
2020-08-18T12:15:00+02:00,1844,816,1257,15,3
2020-08-17T12:15:00+02:00,1770,887,1249,14,3
2020-08-16T12:15:00+02:00,1734,892,1247,17,3
2020-08-15T12:15:00+02:00,1761,865,1254,20,3
2020-08-14T12:15:00+02:00,1791,852,1263,21,3
2020-08-13T12:15:00+02:00,1792,854,1292,16,3
2020-08-12T12:15:00+02:00,1768,874,1297,20,3
2020-08-11T12:15:00+02:00,1760,870,1277,20,3
2020-08-10T12:15:00+02:00,1701,931,1286,21,3
2020-08-09T12:15:00+02:00,1683,941,1310,23,3
2020-08-08T12:15:00+02:00,1731,895,1304,20,3
2020-08-07T12:15:00+02:00,1722,916,1326,20,3
2020-08-06T12:15:00+02:00,1731,891,1278,21,3
2020-08-05T12:15:00+02:00,1723,910,1244,18,3
2020-08-04T12:15:00+02:00,1679,987,1199,16,3
2020-08-03T12:15:00+02:00,1666,1124,0,17,3
2020-08-02T12:15:00+02:00,1628,1133,0,18,3
2020-08-01T12:15:00+02:00,1719,1068,0,20,3
2020-07-31T12:15:00+02:00,1699,1092,0,22,3
2020-07-30T12:15:00+02:00,1730,1069,0,17,3
2020-07-29T12:15:00+02:00,1736,1063,0,16,3
2020-07-28T12:15:00+02:00,1718,1087,0,17,3
2020-07-27T12:15:00+02:00,1674,1136,0,15,3
2020-07-26T12:15:00+02:00,1647,1138,0,20,3
2020-07-25T12:15:00+02:00,1700,1087,0,18,3
2020-07-24T12:15:00+02:00,1729,1064,0,16,3
2020-07-23T12:15:00+02:00,1702,1041,0,17,3
2020-07-22T12:15:00+02:00,1697,1024,0,20,3
2020-07-21T12:15:00+02:00,1658,1038,0,20,3
2020-07-20T12:15:00+02:00,1640,1105,0,14,3
2020-07-19T12:15:00+02:00,1665,1052,0,14,3
2020-07-18T12:15:00+02:00,1699,1040,0,17,3
2020-07-17T12:15:00+02:00,1722,1022,0,16,3
2020-07-16T12:15:00+02:00,1736,999,0,16,3
2020-07-15T12:15:00+02:00,1739,1003,0,16,3
2020-07-14T12:15:00+02:00,1728,1004,0,15,3
2020-07-13T12:15:00+02:00,1653,1073,0,22,3
2020-07-12T12:15:00+02:00,1643,1080,0,16,3
2020-07-11T12:15:00+02:00,1650,1085,0,14,3
2020-07-10T12:15:00+02:00,1716,1017,0,17,3
2020-07-09T12:15:00+02:00,1703,1029,0,17,3
2020-07-08T12:15:00+02:00,1729,993,0,18,3
2020-07-07T12:15:00+02:00,1681,1042,0,21,3
2020-07-06T12:15:00+02:00,1610,1117,0,18,3
2020-07-05T12:15:00+02:00,1631,1093,0,17,3
2020-07-04T12:15:00+02:00,1650,1076,0,21,3
2020-07-03T12:15:00+02:00,1724,999,0,17,3
2020-07-02T12:15:00+02:00,1740,984,0,15,3
2020-07-01T12:15:00+02:00,1689,1034,0,17,3
2020-06-30T12:15:00+02:00,1664,1042,0,22,3
2020-06-29T12:15:00+02:00,1625,1088,0,23,3
2020-06-28T12:15:00+02:00,1615,1107,0,21,3
2020-06-27T12:15:00+02:00,1663,1056,0,20,3
2020-06-26T12:15:00+02:00,1688,1040,0,28,3
2020-06-25T12:15:00+02:00,1683,1052,0,26,3
2020-06-24T12:15:00+02:00,1670,1066,0,24,3
2020-06-23T12:15:00+02:00,1670,1063,0,25,3
2020-06-22T12:15:00+02:00,1616,1110,0,28,3
2020-06-21T12:15:00+02:00,1629,1079,0,28,3
2020-06-20T12:15:00+02:00,1681,1042,0,32,3
2020-06-19T12:15:00+02:00,1705,1038,0,33,3
2020-06-18T12:15:00+02:00,1675,1065,0,36,3
2020-06-17T12:15:00+02:00,1673,1058,0,36,3
2020-06-16T12:15:00+02:00,1653,1062,0,36,3
2020-06-15T12:15:00+02:00,1585,1199,0,32,3
2020-06-14T12:15:00+02:00,1584,1140,0,31,3
2020-06-13T12:15:00+02:00,1635,1102,0,34,3
2020-06-12T12:15:00+02:00,1695,1040,0,32,3
2020-06-11T12:15:00+02:00,1701,1037,0,34,3
2020-06-10T12:15:00+02:00,1691,1057,0,42,3
2020-06-09T12:15:00+02:00,1627,1115,0,43,3
2020-06-08T12:15:00+02:00,1581,1159,0,43,3
2020-06-07T12:15:00+02:00,1611,1127,0,44,3
2020-06-06T12:15:00+02:00,1655,1086,0,43,3
2020-06-05T12:15:00+02:00,1648,1094,0,39,3
2020-06-04T12:15:00+02:00,1684,1068,0,40,3
2020-06-03T12:15:00+02:00,1645,1105,0,43,3
2020-06-02T12:15:00+02:00,1590,1142,0,46,3
2020-06-01T12:15:00+02:00,1568,1160,0,43,3
2020-05-31T12:15:00+02:00,1584,1153,0,45,3
2020-05-30T12:15:00+02:00,1626,1120,0,42,3
2020-05-29T12:15:00+02:00,1637,1123,0,43,3
2020-05-28T12:15:00+02:00,1608,1108,0,37,3
2020-05-27T12:15:00+02:00,1637,1077,0,43,3
2020-05-26T12:15:00+02:00,1605,1091,0,43,3
2020-05-25T12:15:00+02:00,1523,1184,0,42,3
2020-05-24T12:15:00+02:00,1511,1205,0,47,3
2020-05-23T12:15:00+02:00,1573,1158,0,58,3
2020-05-22T12:15:00+02:00,1561,1147,0,62,3
2020-05-21T12:15:00+02:00,1603,1120,0,57,3
2020-05-20T12:15:00+02:00,1591,1146,0,54,3
2020-05-19T12:15:00+02:00,1584,1117,0,60,3
2020-05-18T12:15:00+02:00,1523,1229,0,61,3
2020-05-17T12:15:00+02:00,1592,1221,0,63,3
2020-05-16T12:15:00+02:00,1628,1175,0,72,3
2020-05-15T12:15:00+02:00,1612,1220,0,69,3
2020-05-14T12:15:00+02:00,1598,1231,0,75,3
2020-05-13T12:15:00+02:00,1576,1216,0,88,3
2020-05-12T12:15:00+02:00,1581,1213,0,91,3
2020-05-11T12:15:00+02:00,1497,1256,0,98,3
2020-05-10T12:15:00+02:00,1470,1295,0,100,3
2020-05-09T12:15:00+02:00,1466,1296,0,103,3
2020-05-08T12:15:00+02:00,1571,1215,0,97,3
2020-05-07T12:15:00+02:00,1595,1217,0,119,3
2020-05-06T12:15:00+02:00,1567,1150,0,110,3
2020-05-05T12:15:00+02:00,1578,1177,0,109,3
2020-05-04T12:15:00+02:00,1492,1239,0,116,3
2020-05-03T12:15:00+02:00,1484,1279,0,124,3
2020-05-02T12:15:00+02:00,1491,1248,0,127,3
2020-05-01T12:15:00+02:00,1573,1186,0,127,3
2020-04-30T12:15:00+02:00,1602,1156,0,140,3
2020-04-29T12:15:00+02:00,1600,1149,0,146,3
2020-04-28T12:15:00+02:00,1542,1166,0,145,3
2020-04-27T12:15:00+02:00,1481,1206,0,160,3
2020-04-26T12:15:00+02:00,1438,1282,0,159,3
2020-04-25T12:15:00+02:00,1469,1288,0,149,3
2020-04-24T12:15:00+02:00,1557,1200,0,167,3
2020-04-23T12:15:00+02:00,1531,1156,0,172,3
2020-04-22T12:15:00+02:00,1606,1089,0,173,3
2020-04-21T12:15:00+02:00,1495,1084,0,188,3
2020-04-20T12:15:00+02:00,1390,1062,0,189,3
2020-04-19T12:15:00+02:00,1322,1067,0,178,3
2020-04-18T12:15:00+02:00,1345,1042,0,176,3
2020-04-17T12:15:00+02:00,1295,1051,0,165,3
2020-04-16T12:15:00+02:00,1060,974,0,143,3
2020-04-15T12:15:00+02:00,781,851,0,124,3
2020-04-14T12:15:00+02:00,605,660,0,106,3
2020-04-13T12:15:00+02:00,572,676,0,94,3
2020-04-12T12:15:00+02:00,554,664,0,104,3
2020-04-11T12:15:00+02:00,526,649,0,111,3
2020-04-10T12:15:00+02:00,570,627,0,113,3
2020-04-09T12:15:00+02:00,555,630,0,106,3
2020-04-08T12:15:00+02:00,533,640,0,108,3
2020-04-07T12:15:00+02:00,495,615,0,106,3
2020-04-06T12:15:00+02:00,538,595,0,99,3
2020-04-05T12:15:00+02:00,506,567,0,101,3
2020-04-04T12:15:00+02:00,515,600,0,99,3
2020-04-03T12:15:00+02:00,535,588,0,95,3
2020-04-02T12:15:00+02:00,448,527,0,76,3
2020-04-01T12:15:00+02:00,432,531,0,76,3
2020-03-31T12:15:00+02:00,434,498,0,76,3
2020-03-30T12:15:00+02:00,380,442,0,59,3
2020-03-29T12:15:00+02:00,347,465,0,61,3
2020-03-28T12:15:00+01:00,341,421,0,55,3
2020-03-27T12:15:00+01:00,338,397,0,58,3
2020-03-26T12:15:00+01:00,282,388,0,44,3
2020-03-25T12:15:00+01:00,279,378,0,45,3
2020-03-24T12:15:00+01:00,228,315,0,39,3
2020-03-23T12:15:00+01:00,162,297,0,30,3
2020-03-22T12:15:00+01:00,159,273,0,26,3
2020-03-21T12:15:00+01:00,125,255,0,23,3
2020-03-20T12:15:00+01:00,43,236,0,17,3
2020-12-01T12:15:00+01:00,192,33,133,35,4
2020-11-30T12:15:00+01:00,190,38,133,35,4
2020-11-29T12:15:00+01:00,175,40,134,36,4
2020-11-28T12:15:00+01:00,180,34,129,37,4
2020-11-27T12:15:00+01:00,188,44,127,34,4
2020-11-26T12:15:00+01:00,190,46,126,35,4
2020-11-25T12:15:00+01:00,188,40,127,34,4
2020-11-24T12:15:00+01:00,193,36,129,38,4
2020-11-23T12:15:00+01:00,184,46,136,40,4
2020-11-22T12:15:00+01:00,173,48,137,42,4
2020-11-21T12:15:00+01:00,182,42,139,37,4
2020-11-20T12:15:00+01:00,199,40,132,38,4
2020-11-19T12:15:00+01:00,190,47,134,35,4
2020-11-18T12:15:00+01:00,196,44,131,34,4
2020-11-17T12:15:00+01:00,187,49,135,36,4
2020-11-16T12:15:00+01:00,184,48,138,34,4
2020-11-15T12:15:00+01:00,158,42,131,28,4
2020-11-14T12:15:00+01:00,156,56,128,29,4
2020-11-13T12:15:00+01:00,161,56,134,29,4
2020-11-12T12:15:00+01:00,168,47,133,31,4
2020-11-11T12:15:00+01:00,181,34,133,36,4
2020-11-10T12:15:00+01:00,167,53,133,33,4
2020-11-09T12:15:00+01:00,187,54,144,32,4
2020-11-08T12:15:00+01:00,186,41,142,32,4
2020-11-07T12:15:00+01:00,187,37,140,30,4
2020-11-06T12:15:00+01:00,197,43,138,29,4
2020-11-05T12:15:00+01:00,193,47,138,29,4
2020-11-04T12:15:00+01:00,200,40,134,32,4
2020-11-03T12:15:00+01:00,191,37,135,33,4
2020-11-02T12:15:00+01:00,164,50,141,27,4
2020-11-01T12:15:00+01:00,162,46,141,24,4
2020-10-31T12:15:00+01:00,175,36,142,24,4
2020-10-30T12:15:00+01:00,179,43,142,20,4
2020-10-29T12:15:00+01:00,181,51,143,25,4
2020-10-28T12:15:00+01:00,186,45,141,20,4
2020-10-27T12:15:00+01:00,190,42,141,22,4
2020-10-26T12:15:00+01:00,187,38,141,21,4
2020-10-25T12:15:00+01:00,178,46,145,19,4
2020-10-24T12:15:00+02:00,178,51,139,20,4
2020-10-23T12:15:00+02:00,190,41,138,18,4
2020-10-22T12:15:00+02:00,186,52,141,16,4
2020-10-21T12:15:00+02:00,164,43,130,12,4
2020-10-20T12:15:00+02:00,170,34,113,14,4
2020-10-19T12:15:00+02:00,161,48,150,11,4
2020-10-18T12:15:00+02:00,162,47,150,10,4
2020-10-17T12:15:00+02:00,158,47,150,11,4
2020-10-16T12:15:00+02:00,168,43,147,9,4
2020-10-15T12:15:00+02:00,168,43,150,10,4
2020-10-14T12:15:00+02:00,171,40,150,7,4
2020-10-13T12:15:00+02:00,184,58,161,6,4
2020-10-12T12:15:00+02:00,181,59,161,5,4
2020-10-11T12:15:00+02:00,172,68,161,4,4
2020-10-10T12:15:00+02:00,165,75,162,4,4
2020-10-09T12:15:00+02:00,174,68,162,4,4
2020-10-08T12:15:00+02:00,183,59,160,5,4
2020-10-07T12:15:00+02:00,187,55,160,4,4
2020-10-06T12:15:00+02:00,184,58,154,4,4
2020-10-05T12:15:00+02:00,175,64,154,2,4
2020-10-04T12:15:00+02:00,162,75,154,2,4
2020-10-03T12:15:00+02:00,167,70,154,2,4
2020-10-02T12:15:00+02:00,182,55,155,2,4
2020-10-01T12:15:00+02:00,186,49,154,2,4
2020-09-30T12:15:00+02:00,188,49,154,1,4
2020-09-29T12:15:00+02:00,184,53,154,3,4
2020-09-28T12:15:00+02:00,148,63,139,2,4
2020-09-27T12:15:00+02:00,158,50,141,2,4
2020-09-26T12:15:00+02:00,164,42,141,2,4
2020-09-25T12:15:00+02:00,161,49,138,1,4
2020-09-24T12:15:00+02:00,164,46,138,1,4
2020-09-23T12:15:00+02:00,159,40,137,1,4
2020-09-22T12:15:00+02:00,162,51,141,2,4
2020-09-21T12:15:00+02:00,159,83,152,4,4
2020-09-20T12:15:00+02:00,169,68,156,4,4
2020-09-19T12:15:00+02:00,173,64,156,4,4
2020-09-18T12:15:00+02:00,181,61,152,4,4
2020-09-17T12:15:00+02:00,182,59,152,4,4
2020-09-16T12:15:00+02:00,182,61,152,3,4
2020-09-15T12:15:00+02:00,180,60,152,4,4
2020-09-14T12:15:00+02:00,173,68,148,3,4
2020-09-13T12:15:00+02:00,169,65,152,3,4
2020-09-12T12:15:00+02:00,181,57,152,2,4
2020-09-11T12:15:00+02:00,186,59,148,2,4
2020-09-10T12:15:00+02:00,187,58,148,2,4
2020-09-09T12:15:00+02:00,184,60,148,2,4
2020-09-08T12:15:00+02:00,171,73,148,3,4
2020-09-07T12:15:00+02:00,165,75,152,3,4
2020-09-06T12:15:00+02:00,168,67,156,3,4
2020-09-05T12:15:00+02:00,168,67,156,4,4
2020-09-04T12:15:00+02:00,181,60,152,4,4
2020-09-03T12:15:00+02:00,176,63,152,3,4
2020-09-02T12:15:00+02:00,170,69,152,3,4
2020-09-01T12:15:00+02:00,169,70,152,4,4
2020-08-31T12:15:00+02:00,166,68,152,4,4
2020-08-30T12:15:00+02:00,152,75,156,4,4
2020-08-29T12:15:00+02:00,157,72,156,3,4
2020-08-28T12:15:00+02:00,166,73,152,3,4
2020-08-27T12:15:00+02:00,165,71,152,3,4
2020-08-26T12:15:00+02:00,164,76,152,2,4
2020-08-25T12:15:00+02:00,171,71,152,2,4
2020-08-24T12:15:00+02:00,164,71,149,3,4
2020-08-23T12:15:00+02:00,158,72,153,3,4
2020-08-22T12:15:00+02:00,167,63,153,2,4
2020-08-21T12:15:00+02:00,177,59,149,3,4
2020-08-20T12:15:00+02:00,173,65,149,3,4
2020-08-19T12:15:00+02:00,166,63,149,3,4
2020-08-18T12:15:00+02:00,172,59,149,3,4
2020-08-17T12:15:00+02:00,180,54,151,2,4
2020-08-16T12:15:00+02:00,175,54,157,2,4
2020-08-15T12:15:00+02:00,184,46,155,1,4
2020-08-14T12:15:00+02:00,180,57,150,2,4
2020-08-13T12:15:00+02:00,175,72,147,2,4
2020-08-12T12:15:00+02:00,176,71,178,1,4
2020-08-11T12:15:00+02:00,181,61,182,1,4
2020-08-10T12:15:00+02:00,176,66,198,3,4
2020-08-09T12:15:00+02:00,173,67,198,3,4
2020-08-08T12:15:00+02:00,181,64,198,4,4
2020-08-07T12:15:00+02:00,175,70,198,2,4
2020-08-06T12:15:00+02:00,177,71,198,2,4
2020-08-05T12:15:00+02:00,166,80,198,2,4
2020-08-04T12:15:00+02:00,165,82,196,2,4
2020-08-03T12:15:00+02:00,179,129,0,4,4
2020-08-02T12:15:00+02:00,192,129,0,4,4
2020-08-01T12:15:00+02:00,205,119,0,4,4
2020-07-31T12:15:00+02:00,174,126,0,5,4
2020-07-30T12:15:00+02:00,173,135,0,5,4
2020-07-29T12:15:00+02:00,176,131,0,5,4
2020-07-28T12:15:00+02:00,175,130,0,5,4
2020-07-27T12:15:00+02:00,170,134,0,4,4
2020-07-26T12:15:00+02:00,190,168,0,4,4
2020-07-25T12:15:00+02:00,203,154,0,4,4
2020-07-24T12:15:00+02:00,212,145,0,4,4
2020-07-23T12:15:00+02:00,206,154,0,4,4
2020-07-22T12:15:00+02:00,205,141,0,4,4
2020-07-21T12:15:00+02:00,173,95,0,5,4
2020-07-20T12:15:00+02:00,143,78,0,5,4
2020-07-19T12:15:00+02:00,140,71,0,7,4
2020-07-18T12:15:00+02:00,145,76,0,5,4
2020-07-17T12:15:00+02:00,145,97,0,5,4
2020-07-16T12:15:00+02:00,118,90,0,3,4
2020-07-15T12:15:00+02:00,119,90,0,3,4
2020-07-14T12:15:00+02:00,111,98,0,3,4
2020-07-13T12:15:00+02:00,106,103,0,3,4
2020-07-12T12:15:00+02:00,104,105,0,3,4
2020-07-11T12:15:00+02:00,112,97,0,3,4
2020-07-10T12:15:00+02:00,115,94,0,4,4
2020-07-09T12:15:00+02:00,117,92,0,4,4
2020-07-08T12:15:00+02:00,122,87,0,4,4
2020-07-07T12:15:00+02:00,117,92,0,5,4
2020-07-06T12:15:00+02:00,117,92,0,5,4
2020-07-05T12:15:00+02:00,116,93,0,5,4
2020-07-04T12:15:00+02:00,121,88,0,5,4
2020-07-03T12:15:00+02:00,126,83,0,6,4
2020-07-02T12:15:00+02:00,125,84,0,5,4
2020-07-01T12:15:00+02:00,135,84,0,4,4
2020-06-30T12:15:00+02:00,120,91,0,5,4
2020-06-29T12:15:00+02:00,108,99,0,4,4
2020-06-28T12:15:00+02:00,109,80,0,6,4
2020-06-27T12:15:00+02:00,112,87,0,6,4
2020-06-26T12:15:00+02:00,123,76,0,4,4
2020-06-25T12:15:00+02:00,151,94,0,7,4
2020-06-24T12:15:00+02:00,154,92,0,8,4
2020-06-23T12:15:00+02:00,149,92,0,11,4
2020-06-22T12:15:00+02:00,157,87,0,10,4
2020-06-21T12:15:00+02:00,149,93,0,8,4
2020-06-20T12:15:00+02:00,150,98,0,7,4
2020-06-19T12:15:00+02:00,155,100,0,7,4
2020-06-18T12:15:00+02:00,153,111,0,6,4
2020-06-17T12:15:00+02:00,147,112,0,5,4
2020-06-16T12:15:00+02:00,150,108,0,5,4
2020-06-15T12:15:00+02:00,149,110,0,9,4
2020-06-14T12:15:00+02:00,148,108,0,7,4
2020-06-13T12:15:00+02:00,147,108,0,7,4
2020-06-12T12:15:00+02:00,164,92,0,7,4
2020-06-11T12:15:00+02:00,161,94,0,5,4
2020-06-10T12:15:00+02:00,160,92,0,8,4
2020-06-09T12:15:00+02:00,163,99,0,10,4
2020-06-08T12:15:00+02:00,114,97,0,7,4
2020-06-07T12:15:00+02:00,110,95,0,8,4
2020-06-06T12:15:00+02:00,113,99,0,7,4
2020-06-05T12:15:00+02:00,123,89,0,6,4
2020-06-04T12:15:00+02:00,152,98,0,7,4
2020-06-03T12:15:00+02:00,149,101,0,8,4
2020-06-02T12:15:00+02:00,152,98,0,9,4
2020-06-01T12:15:00+02:00,155,95,0,8,4
2020-05-31T12:15:00+02:00,156,91,0,7,4
2020-05-30T12:15:00+02:00,148,95,0,9,4
2020-05-29T12:15:00+02:00,154,95,0,10,4
2020-05-28T12:15:00+02:00,158,98,0,8,4
2020-05-27T12:15:00+02:00,158,99,0,8,4
2020-05-26T12:15:00+02:00,158,98,0,7,4
2020-05-25T12:15:00+02:00,155,99,0,9,4
2020-05-24T12:15:00+02:00,148,105,0,7,4
2020-05-23T12:15:00+02:00,149,105,0,9,4
2020-05-22T12:15:00+02:00,147,103,0,8,4
2020-05-21T12:15:00+02:00,160,93,0,10,4
2020-05-20T12:15:00+02:00,160,99,0,9,4
2020-05-19T12:15:00+02:00,167,89,0,8,4
2020-05-18T12:15:00+02:00,158,101,0,5,4
2020-05-17T12:15:00+02:00,151,110,0,11,4
2020-05-16T12:15:00+02:00,159,104,0,14,4
2020-05-15T12:15:00+02:00,167,98,0,16,4
2020-05-14T12:15:00+02:00,158,101,0,11,4
2020-05-13T12:15:00+02:00,165,95,0,13,4
2020-05-12T12:15:00+02:00,150,105,0,11,4
2020-05-11T12:15:00+02:00,149,109,0,13,4
2020-05-10T12:15:00+02:00,152,104,0,13,4
2020-05-09T12:15:00+02:00,158,103,0,13,4
2020-05-08T12:15:00+02:00,156,102,0,11,4
2020-05-07T12:15:00+02:00,153,105,0,10,4
2020-05-06T12:15:00+02:00,156,101,0,12,4
2020-05-05T12:15:00+02:00,156,104,0,10,4
2020-05-04T12:15:00+02:00,145,108,0,10,4
2020-05-03T12:15:00+02:00,149,114,0,13,4
2020-05-02T12:15:00+02:00,152,106,0,12,4
2020-05-01T12:15:00+02:00,168,98,0,14,4
2020-04-30T12:15:00+02:00,154,89,0,14,4
2020-04-29T12:15:00+02:00,170,87,0,12,4
2020-04-28T12:15:00+02:00,162,94,0,14,4
2020-04-27T12:15:00+02:00,145,110,0,13,4
2020-04-26T12:15:00+02:00,156,100,0,12,4
2020-04-25T12:15:00+02:00,158,100,0,11,4
2020-04-24T12:15:00+02:00,168,88,0,10,4
2020-04-23T12:15:00+02:00,154,101,0,15,4
2020-04-22T12:15:00+02:00,139,96,0,11,4
2020-04-21T12:15:00+02:00,162,91,0,18,4
2020-04-20T12:15:00+02:00,150,91,0,17,4
2020-04-19T12:15:00+02:00,137,101,0,13,4
2020-04-18T12:15:00+02:00,148,90,0,20,4
2020-04-17T12:15:00+02:00,104,64,0,17,4
2020-04-16T12:15:00+02:00,100,72,0,17,4
2020-04-15T12:15:00+02:00,98,58,0,14,4
2020-04-14T12:15:00+02:00,50,58,0,9,4
2020-04-13T12:15:00+02:00,49,61,0,8,4
2020-04-12T12:15:00+02:00,61,78,0,18,4
2020-04-11T12:15:00+02:00,60,80,0,19,4
2020-04-10T12:15:00+02:00,60,79,0,18,4
2020-04-09T12:15:00+02:00,59,80,0,19,4
2020-04-08T12:15:00+02:00,65,79,0,20,4
2020-04-07T12:15:00+02:00,73,82,0,20,4
2020-04-06T12:15:00+02:00,71,82,0,18,4
2020-04-05T12:15:00+02:00,65,103,0,10,4
2020-04-04T12:15:00+02:00,44,86,0,5,4
2020-04-03T12:15:00+02:00,58,108,0,10,4
2020-04-02T12:15:00+02:00,52,105,0,10,4
2020-04-01T12:15:00+02:00,51,104,0,9,4
2020-03-31T12:15:00+02:00,37,67,0,6,4
